example_id                                                                                                       | status  | run_time        |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:2:2:1:1]                                  | passed  | 0.08302 seconds |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:3:1:1]                                    | passed  | 0.11077 seconds |
./spec/components/referentiels/referentiel_prefill_component_spec.rb[1:3:2:1]                                    | passed  | 0.13054 seconds |
./spec/components/release_note/form_component_spec.rb[1:1]                                                       | passed  | 0.0809 seconds  |
./spec/components/select_procedure_drop_down_list_component_spec.rb[1:1]                                         | passed  | 0.00571 seconds |
./spec/components/select_procedure_drop_down_list_component_spec.rb[1:2]                                         | passed  | 0.00255 seconds |
./spec/components/select_procedure_drop_down_list_component_spec.rb[1:3]                                         | passed  | 0.00293 seconds |
./spec/components/select_procedure_drop_down_list_component_spec.rb[1:4]                                         | passed  | 0.00311 seconds |
./spec/components/select_procedure_drop_down_list_component_spec.rb[1:5:1]                                       | passed  | 0.00249 seconds |
./spec/components/select_procedure_drop_down_list_component_spec.rb[1:6:1]                                       | passed  | 0.00432 seconds |
./spec/components/select_procedure_drop_down_list_component_spec.rb[1:7:1]                                       | passed  | 0.00264 seconds |
./spec/components/switch_domain_banner_component_spec.rb[1:1:1]                                                  | passed  | 0.0132 seconds  |
./spec/components/switch_domain_banner_component_spec.rb[1:2:1]                                                  | passed  | 0.01483 seconds |
./spec/components/switch_domain_banner_component_spec.rb[1:2:2:1]                                                | passed  | 0.01702 seconds |
./spec/components/tiptap_editor_component_spec.rb[1:1]                                                           | passed  | 0.00822 seconds |
./spec/components/tiptap_editor_component_spec.rb[1:2:1]                                                         | passed  | 0.00478 seconds |
./spec/components/tiptap_editor_component_spec.rb[1:2:2]                                                         | passed  | 0.00351 seconds |
